adm,date,value
Davao del Norte,2014-03-01,36.35875
Davao del Norte,2014-06-01,58.552499999999995
Davao del Norte,2014-07-01,44.27368421052632
Davao del Norte,2014-08-01,44.53925925925927
Davao del Norte,2014-09-01,51.33560975609757
Davao del Norte,2014-10-01,43.369473684210526
Davao del Norte,2014-11-01,45.459722222222226
Davao del Norte,2014-12-01,30.670666666666666
Davao del Norte,2015-01-01,34.833333333333336
Davao del Norte,2015-02-01,43.333333333333336
Davao del Norte,2015-03-01,36.5
Davao del Norte,2015-06-01,70.43166666666666
Davao del Norte,2015-07-01,55.93633333333333
Davao del Norte,2015-08-01,55.46695652173912
Davao del Norte,2015-09-01,57.436976744186055
Davao del Norte,2015-10-01,56.0896551724138
Davao del Norte,2015-11-01,60.76407407407406
Davao del Norte,2015-12-01,52.58736842105262
Davao del Norte,2016-01-01,59.05000000000001
Davao del Norte,2016-02-01,56.1625
Davao del Norte,2016-03-01,52.41214285714287
Davao del Norte,2016-04-01,63.64
Davao del Norte,2016-06-01,34.42272727272727
Davao del Norte,2016-07-01,54.285000000000004
Davao del Norte,2016-08-01,69.62166666666667
Davao del Norte,2016-09-01,48.34
Davao del Norte,2016-11-01,77.404
Davao del Norte,2016-12-01,68.61333333333333
Davao del Norte,2017-01-01,61.97428571428571
Davao del Norte,2017-02-01,59.03714285714286
Davao del Norte,2017-03-01,64.2975
Davao del Sur,2012-06-01,61.54
Davao del Sur,2012-07-01,41.586842105263166
Davao del Sur,2012-08-01,41.70687499999999
Davao del Sur,2012-09-01,48.98666666666666
Davao del Sur,2012-10-01,43.58842105263158
Davao del Sur,2012-11-01,50.0
Davao del Sur,2012-12-01,50.660000000000004
Davao del Sur,2013-08-01,52.443461538461534
Davao del Sur,2013-09-01,47.499354838709664
Davao del Sur,2013-10-01,42.53675
Davao del Sur,2013-11-01,41.00781250000001
Davao del Sur,2013-12-01,40.372
Davao del Sur,2014-01-01,36.790833333333346
Davao del Sur,2014-02-01,40.35121212121212
Davao del Sur,2014-03-01,46.924499999999995
Davao del Sur,2014-04-01,70.83500000000001
Davao del Sur,2014-06-01,27.78
Davao del Sur,2014-07-01,41.065
Davao del Sur,2014-08-01,47.25000000000001
Davao del Sur,2014-09-01,45.502894736842116
Davao del Sur,2014-10-01,49.879428571428576
Davao del Sur,2014-11-01,46.993571428571435
Davao del Sur,2014-12-01,43.1978947368421
Davao del Sur,2015-01-01,34.67166666666667
Davao del Sur,2015-02-01,45.285714285714285
Davao del Sur,2015-03-01,49.5
Davao del Sur,2015-06-01,53.33
Davao del Sur,2015-07-01,52.26642857142856
Davao del Sur,2015-08-01,42.888749999999995
Davao del Sur,2015-09-01,43.55757575757575
Davao del Sur,2015-10-01,51.087727272727264
Davao del Sur,2015-11-01,50.24384615384614
Davao del Sur,2015-12-01,45.84944444444445
Davao del Sur,2016-01-01,54.47882352941176
Davao del Sur,2016-02-01,74.645
Davao del Sur,2016-03-01,49.28692307692307
Davao del Sur,2016-06-01,17.305
Davao del Sur,2016-07-01,21.446
Davao del Sur,2016-09-01,66.4025
Davao del Sur,2016-10-01,68.69
Dinagat Islands,2015-08-01,13.45
Dinagat Islands,2015-09-01,14.532499999999999
Dinagat Islands,2015-10-01,12.396
Dinagat Islands,2015-11-01,21.927500000000002
Dinagat Islands,2015-12-01,14.229999999999999
Dinagat Islands,2016-01-01,15.26
Dinagat Islands,2016-02-01,7.82
Dinagat Islands,2016-03-01,15.343333333333334
Dinagat Islands,2016-06-01,5.555
Dinagat Islands,2016-07-01,26.48
Ifugao,2014-01-01,6.445
Ifugao,2014-02-01,15.28611111111111
Ifugao,2014-03-01,16.091666666666665
Ifugao,2014-07-01,2.975
Ifugao,2014-08-01,11.111666666666665
Ifugao,2014-09-01,18.077727272727273
Ifugao,2014-10-01,16.064615384615383
Ifugao,2014-11-01,11.495714285714286
Ifugao,2014-12-01,9.799375
Ifugao,2015-01-01,9.476190476190476
Ifugao,2015-02-01,8.272727272727273
Ifugao,2015-03-01,7.611111111111111
Ifugao,2015-04-01,12.0
Ifugao,2015-05-01,17.0
Ifugao,2015-07-01,25.139545454545452
Ifugao,2015-08-01,29.847499999999997
Ifugao,2015-09-01,36.92666666666667
Ifugao,2015-10-01,28.6455
Ifugao,2015-11-01,27.922499999999996
Ifugao,2015-12-01,31.428235294117645
Ifugao,2016-01-01,14.992777777777778
Ifugao,2016-02-01,11.43611111111111
Ifugao,2016-03-01,15.070833333333333
Ilocos Norte,2014-01-01,14.882777777777777
Ilocos Norte,2014-02-01,11.857454545454544
Ilocos Norte,2014-03-01,14.345357142857141
Ilocos Norte,2014-04-01,12.5
Ilocos Norte,2014-05-01,5.88
Ilocos Norte,2014-06-01,45.16
Ilocos Norte,2014-07-01,30.08894736842105
Ilocos Norte,2014-08-01,21.22611111111111
Ilocos Norte,2014-09-01,32.52222222222222
Ilocos Norte,2014-10-01,25.29909090909091
Ilocos Norte,2014-11-01,19.904090909090908
Ilocos Norte,2014-12-01,9.766923076923078
Ilocos Norte,2015-01-01,41.89
Ilocos Norte,2015-02-01,12.0
Ilocos Norte,2015-03-01,15.0
Ilocos Norte,2015-04-01,20.83
Ilocos Norte,2015-06-01,97.39
Ilocos Norte,2015-07-01,40.64928571428571
Ilocos Norte,2015-08-01,46.00416666666668
Ilocos Norte,2015-09-01,43.706417910447776
Ilocos Norte,2015-10-01,34.678823529411765
Ilocos Norte,2015-11-01,30.723389830508477
Ilocos Norte,2015-12-01,28.615178571428572
Ilocos Norte,2016-01-01,27.469591836734697
Ilocos Norte,2016-02-01,24.402545454545447
Ilocos Norte,2016-03-01,24.43636363636364
Ilocos Norte,2016-04-01,0.0
Ilocos Norte,2016-07-01,45.67125
Ilocos Norte,2016-08-01,40.73461538461539
Ilocos Norte,2016-09-01,36.268571428571434
Ilocos Norte,2016-10-01,33.18282051282051
Ilocos Norte,2016-11-01,29.4996875
Ilocos Norte,2016-12-01,20.69611111111111
Ilocos Norte,2017-01-01,19.305
Ilocos Norte,2017-02-01,31.724666666666664
Ilocos Norte,2017-03-01,21.155454545454543
Ilocos Norte,2017-04-01,20.0
Ilocos Norte,2017-05-01,6.666666666666667
Ilocos Sur,2014-01-01,64.29
Ilocos Sur,2014-02-01,28.94625
Ilocos Sur,2014-03-01,23.532
Ilocos Sur,2014-06-01,46.666666666666664
Ilocos Sur,2014-07-01,30.25875
Ilocos Sur,2014-08-01,35.08555555555555
Ilocos Sur,2014-09-01,37.14153846153846
Ilocos Sur,2014-10-01,43.03375
Ilocos Sur,2014-11-01,37.532500000000006
Ilocos Sur,2014-12-01,41.288
Ilocos Sur,2015-01-01,64.71
Ilocos Sur,2015-06-01,11.573333333333332
Ilocos Sur,2015-07-01,22.8625
Ilocos Sur,2015-08-01,24.770666666666667
Ilocos Sur,2015-09-01,33.13833333333333
Ilocos Sur,2015-10-01,37.39294117647059
Ilocos Sur,2015-11-01,32.44125
Ilocos Sur,2015-12-01,35.785714285714285
Ilocos Sur,2016-01-01,28.838823529411766
Ilocos Sur,2016-02-01,22.90619047619048
Ilocos Sur,2016-03-01,20.12
Ilocos Sur,2016-04-01,19.3
Ilocos Sur,2016-06-01,0.0
Ilocos Sur,2016-07-01,0.0
Ilocos Sur,2016-08-01,13.75
Ilocos Sur,2016-09-01,19.615454545454543
Ilocos Sur,2016-10-01,15.453333333333333
Ilocos Sur,2016-11-01,13.803333333333335
Ilocos Sur,2016-12-01,6.986666666666667
Ilocos Sur,2017-01-01,10.0
Iloilo,2012-07-01,55.285714285714285
Iloilo,2012-08-01,65.77777777777777
Iloilo,2012-09-01,63.42857142857143
Iloilo,2012-10-01,51.55555555555556
Iloilo,2012-11-01,60.166666666666664
Iloilo,2013-10-01,32.191250000000004
Iloilo,2013-11-01,43.89545454545454
Iloilo,2013-12-01,35.122
Iloilo,2014-01-01,39.70125
Iloilo,2014-02-01,29.706363636363633
Iloilo,2014-03-01,46.21625
Iloilo,2014-06-01,36.11
Iloilo,2014-07-01,50.62
Iloilo,2014-08-01,55.88083333333333
Iloilo,2014-09-01,66.52222222222221
Iloilo,2014-10-01,45.75
Iloilo,2014-11-01,38.010000000000005
Iloilo,2014-12-01,54.17
Iloilo,2015-01-01,43.333333333333336
Iloilo,2015-02-01,35.5
Iloilo,2015-03-01,29.0
Iloilo,2015-08-01,36.25555555555556
Iloilo,2015-09-01,34.58034482758621
Iloilo,2015-10-01,27.921250000000004
Iloilo,2015-11-01,22.50833333333334
Iloilo,2015-12-01,15.680833333333332
Iloilo,2016-01-01,21.611666666666665
Iloilo,2016-02-01,38.80800000000001
Iloilo,2016-03-01,31.34
Isabela,2013-10-01,69.85333333333334
Isabela,2013-11-01,56.64666666666667
Isabela,2013-12-01,31.483333333333334
Isabela,2014-01-01,42.876666666666665
Isabela,2014-02-01,41.47
Isabela,2014-03-01,82.5
Isabela,2014-06-01,66.25
Isabela,2014-07-01,70.59333333333335
Isabela,2014-08-01,69.65750000000001
Isabela,2014-09-01,64.31400000000001
Isabela,2014-10-01,18.619999999999997
Isabela,2014-11-01,22.7075
Isabela,2014-12-01,22.275000000000002
Isabela,2015-01-01,44.0
Isabela,2015-02-01,24.5
Isabela,2015-03-01,24.5
Isabela,2015-07-01,25.0
Isabela,2015-08-01,20.183333333333334
Isabela,2015-09-01,23.843333333333334
Isabela,2015-10-01,27.975
Isabela,2015-11-01,31.82
Kalinga,2014-02-01,31.173333333333332
Kalinga,2014-03-01,68.0
Kalinga,2014-07-01,81.41
Kalinga,2014-08-01,94.2225
Kalinga,2014-09-01,90.55
Kalinga,2014-10-01,73.41
Kalinga,2014-11-01,72.225
Kalinga,2015-07-01,56.5725
Kalinga,2015-08-01,60.445
Kalinga,2015-09-01,49.81
Kalinga,2015-10-01,26.662857142857142
Kalinga,2015-11-01,19.84555555555555
Kalinga,2015-12-01,25.886666666666667
Kalinga,2016-03-01,21.7275
La Union,2013-01-01,19.35
La Union,2013-03-01,22.58
La Union,2014-01-01,23.923333333333336
La Union,2014-02-01,31.91454545454545
La Union,2014-03-01,18.892857142857142
La Union,2014-07-01,24.07
La Union,2014-08-01,23.454615384615384
La Union,2014-09-01,39.896521739130435
La Union,2014-10-01,24.992692307692316
La Union,2014-11-01,31.07538461538462
La Union,2014-12-01,33.595
La Union,2015-01-01,0.0
La Union,2015-02-01,28.8
La Union,2015-03-01,67.0
La Union,2015-06-01,0.0
La Union,2015-07-01,23.034444444444446
La Union,2015-08-01,40.24321428571428
La Union,2015-09-01,35.41720000000001
La Union,2015-10-01,25.16285714285714
La Union,2015-11-01,33.28178571428571
La Union,2015-12-01,19.208333333333336
La Union,2016-01-01,30.55826086956522
La Union,2016-02-01,22.03411764705882
La Union,2016-03-01,26.408
La Union,2016-06-01,14.9375
La Union,2016-07-01,17.80666666666667
La Union,2016-08-01,13.281428571428572
La Union,2016-09-01,37.14066666666667
La Union,2016-10-01,45.92588235294117
La Union,2016-11-01,38.436666666666675
La Union,2016-12-01,57.354
La Union,2017-01-01,64.70666666666666
La Union,2017-02-01,70.59
Laguna,2013-01-01,51.089999999999996
Laguna,2013-02-01,22.805
Laguna,2013-03-01,48.48
Laguna,2013-04-01,49.49
Laguna,2013-05-01,33.93
Laguna,2013-06-01,5.695
Laguna,2013-07-01,7.335
Laguna,2013-08-01,8.495000000000001
Laguna,2013-09-01,11.68
Laguna,2013-10-01,19.922200000000004
Laguna,2013-11-01,32.65266666666666
Laguna,2013-12-01,31.340465116279066
Laguna,2014-01-01,32.05060975609756
Laguna,2014-02-01,26.72808219178082
Laguna,2014-03-01,17.76615384615384
Laguna,2014-04-01,18.545
Laguna,2014-05-01,19.81
Laguna,2014-06-01,30.99
Laguna,2014-07-01,41.0075
Laguna,2014-08-01,32.21166666666668
Laguna,2014-09-01,21.207578947368418
Laguna,2014-10-01,20.621445783132526
Laguna,2014-11-01,21.1807894736842
Laguna,2014-12-01,14.846458333333336
Laguna,2015-01-01,18.92526315789474
Laguna,2015-02-01,14.846153846153847
Laguna,2015-03-01,3.8333333333333335
Laguna,2015-04-01,0.0
Laguna,2015-06-01,18.220000000000006
Laguna,2015-07-01,16.71125
Laguna,2015-08-01,17.926117647058827
Laguna,2015-09-01,12.483090909090908
Laguna,2015-10-01,14.43026666666667
Laguna,2015-11-01,19.78725806451613
Laguna,2015-12-01,19.6806779661017
Laguna,2016-01-01,14.555846153846153
Laguna,2016-02-01,15.791739130434784
Laguna,2016-03-01,13.85352112676056
Laguna,2016-04-01,42.202
Leyte,2014-03-01,9.0
Leyte,2014-06-01,68.0
Leyte,2014-07-01,37.95222222222222
Leyte,2014-08-01,35.983793103448264
Leyte,2014-09-01,36.68566666666667
Leyte,2014-10-01,36.0153125
Leyte,2014-11-01,41.92280000000001
Leyte,2014-12-01,46.14
Leyte,2015-01-01,45.22222222222222
Leyte,2015-02-01,32.65916666666667
Leyte,2015-03-01,30.5
Leyte,2015-06-01,37.13
Leyte,2015-07-01,36.26914285714285
Leyte,2015-08-01,46.13885714285715
Leyte,2015-09-01,42.64076923076923
Leyte,2015-10-01,37.739999999999995
Leyte,2015-11-01,42.535806451612906
Leyte,2015-12-01,35.69125
Leyte,2016-01-01,35.773437499999986
Leyte,2016-02-01,31.955312499999998
Leyte,2016-03-01,22.745789473684212
Leyte,2016-06-01,12.5725
Leyte,2016-07-01,17.71375
Leyte,2016-08-01,31.04
Leyte,2016-09-01,30.0
Leyte,2016-10-01,25.745
Leyte,2016-11-01,26.189999999999998
Leyte,2016-12-01,10.715
Leyte,2017-01-01,16.072499999999998
Leyte,2017-02-01,0.0
Marinduque,2012-11-01,39.0
Marinduque,2013-09-01,53.56999999999999
Marinduque,2013-11-01,5.0
Marinduque,2013-12-01,33.6564
Marinduque,2014-01-01,43.37199999999999
Marinduque,2014-02-01,49.294000000000004
Marinduque,2014-03-01,40.002631578947366
Marinduque,2014-06-01,11.875
Marinduque,2014-07-01,45.019473684210524
Marinduque,2014-08-01,40.75266666666666
Marinduque,2014-09-01,44.77944444444445
Marinduque,2014-10-01,38.32138888888889
Marinduque,2014-11-01,34.43800000000001
Marinduque,2014-12-01,18.52666666666666
Marinduque,2015-01-01,23.866666666666667
Marinduque,2015-02-01,24.345416666666665
Marinduque,2015-03-01,29.428571428571427
Marinduque,2015-04-01,21.0
Marinduque,2015-05-01,33.75
Marinduque,2015-06-01,35.744166666666665
Marinduque,2015-07-01,53.29612244897959
Marinduque,2015-08-01,51.97775
Marinduque,2015-09-01,42.0995744680851
Marinduque,2015-10-01,33.87628571428572
Marinduque,2015-11-01,34.31727272727274
Marinduque,2015-12-01,30.195199999999996
Marinduque,2016-01-01,34.32714285714286
Marinduque,2016-02-01,42.4436111111111
Marinduque,2016-03-01,34.573793103448274
Masbate,2013-10-01,25.183333333333334
Masbate,2013-11-01,37.815
Masbate,2013-12-01,54.47875
Masbate,2014-01-01,54.47181818181818
Masbate,2014-02-01,46.520833333333336
Masbate,2014-03-01,45.806250000000006
Masbate,2014-06-01,54.165
Masbate,2014-07-01,67.346
Masbate,2014-08-01,46.28833333333333
Masbate,2014-09-01,42.067647058823525
Masbate,2014-10-01,37.245384615384616
Masbate,2014-11-01,44.85052631578948
Masbate,2014-12-01,47.221
Masbate,2015-01-01,53.04545454545455
Masbate,2015-02-01,46.61538461538461
Masbate,2015-03-01,51.81818181818182
Masbate,2015-04-01,16.7075
Masbate,2015-07-01,52.94
Masbate,2015-08-01,46.949999999999996
Masbate,2015-09-01,53.95799999999999
Masbate,2015-10-01,47.09722222222222
Masbate,2015-11-01,32.66235294117647
Masbate,2015-12-01,35.28666666666667
Masbate,2016-01-01,45.125
Masbate,2016-02-01,48.772
Masbate,2016-03-01,26.500625
Masbate,2016-06-01,60.605
Masbate,2016-07-01,46.87
Masbate,2016-08-01,59.56307692307692
Masbate,2016-09-01,59.313750000000006
Masbate,2016-10-01,48.95
Masbate,2016-11-01,47.3
Masbate,2016-12-01,32.20666666666668
Masbate,2017-01-01,40.524
Masbate,2017-02-01,28.458999999999996
Masbate,2017-03-01,45.01428571428571
Masbate,2017-06-01,44.07
Masbate,2017-07-01,47.20190476190477
Masbate,2017-08-01,61.064285714285724
Masbate,2017-09-01,45.307500000000005
Masbate,2017-10-01,56.888
Masbate,2017-11-01,54.766000000000005
Masbate,2017-12-01,50.885
Masbate,2018-01-01,55.44615384615384
Masbate,2018-02-01,49.667142857142856
Masbate,2018-06-01,100.0
Masbate,2018-07-01,67.18833333333333
Masbate,2018-08-01,56.70238095238095
Masbate,2018-09-01,53.71642857142857
Masbate,2018-10-01,51.49166666666667
Misamis Oriental,2014-08-01,15.385000000000002
Misamis Oriental,2014-09-01,23.570000000000004
Misamis Oriental,2014-10-01,36.8875
Misamis Oriental,2014-11-01,67.18333333333334
Misamis Oriental,2014-12-01,69.23
Misamis Oriental,2015-01-01,67.5
Misamis Oriental,2015-02-01,71.66666666666667
Misamis Oriental,2015-05-01,35.5
Misamis Oriental,2015-06-01,22.0
Misamis Oriental,2015-07-01,37.25333333333333
Misamis Oriental,2015-08-01,51.730000000000004
Misamis Oriental,2015-09-01,53.652499999999996
Misamis Oriental,2015-10-01,51.7325
Misamis Oriental,2015-11-01,48.972500000000004
Misamis Oriental,2015-12-01,32.21333333333333
Misamis Oriental,2016-02-01,37.6
Misamis Oriental,2016-03-01,57.935
Misamis Oriental,2016-11-01,0.0
Mountain Province,2014-01-01,7.0
Mountain Province,2014-02-01,0.0
Mountain Province,2014-03-01,1.214
Mountain Province,2014-04-01,0.0
Mountain Province,2014-06-01,41.07
Mountain Province,2014-07-01,32.13
Mountain Province,2014-08-01,25.369999999999994
Mountain Province,2014-09-01,33.125
Mountain Province,2014-10-01,29.36708333333333
Mountain Province,2014-11-01,27.267619047619043
Mountain Province,2014-12-01,17.39384615384615
Mountain Province,2015-01-01,29.962307692307693
Mountain Province,2015-02-01,16.071428571428573
Mountain Province,2015-03-01,19.05
Mountain Province,2015-04-01,20.333333333333332
Mountain Province,2015-05-01,52.0
Mountain Province,2015-06-01,13.34
Mountain Province,2015-07-01,26.922432432432434
Mountain Province,2015-08-01,28.6837037037037
Mountain Province,2015-09-01,31.319615384615386
Mountain Province,2015-10-01,29.110000000000007
Mountain Province,2015-11-01,35.87727272727272
Mountain Province,2015-12-01,30.315454545454553
Mountain Province,2016-01-01,25.683333333333337
Mountain Province,2016-02-01,36.416666666666664
Mountain Province,2016-03-01,30.581428571428567
Mountain Province,2016-04-01,25.13
Mountain Province,2016-05-01,28.57
Mountain Province,2016-07-01,0.0
"NCR, City of Manila, First District",2012-06-01,8.22
"NCR, City of Manila, First District",2012-07-01,10.230833333333335
"NCR, City of Manila, First District",2012-08-01,11.828750000000001
"NCR, City of Manila, First District",2012-09-01,13.13058823529412
"NCR, City of Manila, First District",2012-10-01,12.968205128205128
"NCR, City of Manila, First District",2012-11-01,10.407027027027027
"NCR, City of Manila, First District",2012-12-01,9.747941176470592
"NCR, City of Manila, First District",2013-07-01,7.317435897435898
"NCR, City of Manila, First District",2013-08-01,8.75047619047619
"NCR, City of Manila, First District",2013-09-01,11.492187500000004
"NCR, City of Manila, First District",2013-10-01,10.87614035087719
"NCR, City of Manila, First District",2013-11-01,8.354146341463418
"NCR, City of Manila, First District",2013-12-01,10.230000000000002
"NCR, City of Manila, First District",2014-01-01,10.818333333333333
"NCR, City of Manila, First District",2014-02-01,10.256666666666664
"NCR, City of Manila, First District",2014-03-01,14.620000000000001
"NCR, City of Manila, First District",2014-06-01,50.0
"NCR, City of Manila, First District",2014-07-01,25.56714285714285
"NCR, City of Manila, First District",2014-08-01,10.621999999999998
"NCR, City of Manila, First District",2014-09-01,9.725714285714288
"NCR, City of Manila, First District",2014-10-01,12.947666666666665
"NCR, City of Manila, First District",2014-11-01,12.20433333333333
"NCR, City of Manila, First District",2014-12-01,12.501428571428571
"NCR, City of Manila, First District",2015-01-01,8.0
"NCR, City of Manila, First District",2015-02-01,4.0
"NCR, City of Manila, First District",2015-04-01,4.166666666666667
"NCR, City of Manila, First District",2015-05-01,4.4
"NCR, City of Manila, First District",2015-06-01,7.324
"NCR, City of Manila, First District",2015-07-01,7.325238095238094
"NCR, City of Manila, First District",2015-08-01,8.170263157894738
"NCR, City of Manila, First District",2015-09-01,7.992307692307692
"NCR, City of Manila, First District",2015-10-01,9.515
"NCR, City of Manila, First District",2015-11-01,7.3279310344827575
"NCR, City of Manila, First District",2015-12-01,8.080625000000001
"NCR, City of Manila, First District",2016-01-01,3.240689655172414
"NCR, City of Manila, First District",2016-02-01,8.739999999999997
"NCR, City of Manila, First District",2016-03-01,7.45
"NCR, Fourth District",2012-06-01,12.188837209302323
"NCR, Fourth District",2012-07-01,19.387755102040817
"NCR, Fourth District",2012-08-01,25.11818181818183
"NCR, Fourth District",2012-09-01,25.44036036036036
"NCR, Fourth District",2012-10-01,23.12971428571429
"NCR, Fourth District",2012-11-01,23.663516483516485
"NCR, Fourth District",2012-12-01,14.457096774193547
"NCR, Fourth District",2013-01-01,13.293684210526315
"NCR, Fourth District",2013-02-01,12.968260869565219
"NCR, Fourth District",2013-04-01,0.0
"NCR, Fourth District",2013-07-01,14.876990291262135
"NCR, Fourth District",2013-08-01,25.028588235294126
"NCR, Fourth District",2013-09-01,24.428235294117655
"NCR, Fourth District",2013-10-01,25.390267857142863
"NCR, Fourth District",2013-11-01,18.248461538461537
"NCR, Fourth District",2013-12-01,18.356190476190477
"NCR, Fourth District",2014-01-01,15.863541666666663
"NCR, Fourth District",2014-02-01,15.125666666666666
"NCR, Fourth District",2014-03-01,17.307619047619045
"NCR, Fourth District",2014-06-01,10.10875
"NCR, Fourth District",2014-07-01,14.71188679245283
"NCR, Fourth District",2014-08-01,18.446048387096774
"NCR, Fourth District",2014-09-01,19.86624203821656
"NCR, Fourth District",2014-10-01,16.526923076923072
"NCR, Fourth District",2014-11-01,15.55137254901961
"NCR, Fourth District",2014-12-01,16.46739130434783
"NCR, Fourth District",2015-01-01,13.889090909090909
"NCR, Fourth District",2015-02-01,10.771929824561404
"NCR, Fourth District",2015-03-01,7.625
"NCR, Fourth District",2015-04-01,0.0
"NCR, Fourth District",2015-05-01,0.0
"NCR, Fourth District",2015-06-01,6.486153846153846
"NCR, Fourth District",2015-07-01,13.666984126984124
"NCR, Fourth District",2015-08-01,15.410380952380956
"NCR, Fourth District",2015-09-01,16.790512820512824
"NCR, Fourth District",2015-10-01,11.893690476190478
"NCR, Fourth District",2015-11-01,5.775280898876406
"NCR, Fourth District",2015-12-01,10.260270270270272
"NCR, Fourth District",2016-01-01,7.67763157894737
"NCR, Fourth District",2016-02-01,11.065434782608698
"NCR, Fourth District",2016-03-01,10.830250000000003
"NCR, Fourth District",2016-04-01,4.31375
"NCR, Fourth District",2016-05-01,4.57
"NCR, Fourth District",2016-06-01,3.543125
"NCR, Fourth District",2016-07-01,5.1416
"NCR, Fourth District",2016-08-01,6.2411111111111115
"NCR, Fourth District",2016-09-01,6.12090909090909
"NCR, Fourth District",2016-10-01,8.2556
"NCR, Fourth District",2016-11-01,5.29047619047619
"NCR, Fourth District",2016-12-01,5.502307692307691
"NCR, Fourth District",2017-01-01,4.423500000000001
"NCR, Fourth District",2017-02-01,4.117333333333334
"NCR, Fourth District",2017-03-01,5.010769230769231
"NCR, Fourth District",2017-04-01,2.915
"NCR, Fourth District",2017-05-01,7.09
"NCR, Fourth District",2017-06-01,4.441666666666666
"NCR, Fourth District",2017-07-01,10.627500000000001
"NCR, Second District",2012-06-01,2.7649999999999997
"NCR, Second District",2012-07-01,23.23454545454546
"NCR, Second District",2012-08-01,46.05681818181818
"NCR, Second District",2012-09-01,49.51390243902439
"NCR, Second District",2012-10-01,51.23625
"NCR, Second District",2012-11-01,26.65636363636364
"NCR, Second District",2012-12-01,27.475555555555548
"NCR, Second District",2013-07-01,28.91410958904109
"NCR, Second District",2013-08-01,34.1233962264151
"NCR, Second District",2013-09-01,32.10230769230769
"NCR, Second District",2013-10-01,28.290810810810818
"NCR, Second District",2013-11-01,29.227123287671226
"NCR, Second District",2013-12-01,24.69872340425531
"NCR, Second District",2014-01-01,22.07738095238095
"NCR, Second District",2014-02-01,20.42275
"NCR, Second District",2014-03-01,15.813636363636363
"NCR, Second District",2014-06-01,23.972857142857144
"NCR, Second District",2014-07-01,26.404047619047624
"NCR, Second District",2014-08-01,29.57492957746479
"NCR, Second District",2014-09-01,31.676842105263166
"NCR, Second District",2014-10-01,26.269382716049385
"NCR, Second District",2014-11-01,18.12246153846154
"NCR, Second District",2014-12-01,16.458148148148148
"NCR, Second District",2015-01-01,19.089642857142856
"NCR, Second District",2015-02-01,15.367499999999998
"NCR, Second District",2015-03-01,9.777777777777779
"NCR, Second District",2015-04-01,3.0
"NCR, Second District",2015-05-01,15.0125
