adm,date,value
"NCR, Second District",2015-06-01,9.003333333333332
"NCR, Second District",2015-07-01,24.725483870967743
"NCR, Second District",2015-08-01,27.215846153846154
"NCR, Second District",2015-09-01,26.724868421052623
"NCR, Second District",2015-10-01,25.565000000000005
"NCR, Second District",2015-11-01,13.706666666666665
"NCR, Second District",2015-12-01,13.8936
"NCR, Second District",2016-01-01,10.215625
"NCR, Second District",2016-02-01,18.53210526315789
"NCR, Second District",2016-03-01,6.25125
"NCR, Second District",2016-07-01,34.62636363636364
"NCR, Second District",2016-08-01,24.583157894736843
"NCR, Second District",2016-09-01,43.162222222222226
"NCR, Second District",2016-10-01,34.17
"NCR, Second District",2016-11-01,28.452999999999996
"NCR, Second District",2016-12-01,14.990000000000002
"NCR, Second District",2017-01-01,32.441111111111105
"NCR, Second District",2017-02-01,43.552499999999995
"NCR, Second District",2017-03-01,48.84
"NCR, Third District",2012-06-01,23.92466666666667
"NCR, Third District",2012-07-01,27.078139534883714
"NCR, Third District",2012-08-01,37.28208333333334
"NCR, Third District",2012-09-01,33.940000000000005
"NCR, Third District",2012-10-01,35.280895522388064
"NCR, Third District",2012-11-01,29.34042857142857
"NCR, Third District",2012-12-01,26.92916666666666
"NCR, Third District",2013-01-01,11.67769230769231
"NCR, Third District",2013-06-01,17.588
"NCR, Third District",2013-07-01,22.811162790697676
"NCR, Third District",2013-08-01,30.934912280701752
"NCR, Third District",2013-09-01,30.830704225352115
"NCR, Third District",2013-10-01,24.116075949367083
"NCR, Third District",2013-11-01,25.383970588235293
"NCR, Third District",2013-12-01,25.295294117647053
"NCR, Third District",2014-01-01,22.61790322580645
"NCR, Third District",2014-02-01,25.120895522388064
"NCR, Third District",2014-03-01,21.618750000000002
"NCR, Third District",2014-06-01,5.445
"NCR, Third District",2014-07-01,22.978571428571424
"NCR, Third District",2014-08-01,26.157844827586217
"NCR, Third District",2014-09-01,23.984413793103446
"NCR, Third District",2014-10-01,23.97576000000001
"NCR, Third District",2014-11-01,18.136875
"NCR, Third District",2014-12-01,18.748139534883716
"NCR, Third District",2015-01-01,15.063333333333334
"NCR, Third District",2015-02-01,12.125
"NCR, Third District",2015-03-01,13.083333333333334
"NCR, Third District",2015-04-01,18.611666666666668
"NCR, Third District",2015-05-01,17.0
"NCR, Third District",2015-06-01,36.505
"NCR, Third District",2015-07-01,20.58372093023256
"NCR, Third District",2015-08-01,19.812232142857145
"NCR, Third District",2015-09-01,28.7125
"NCR, Third District",2015-10-01,26.299710144927534
"NCR, Third District",2015-11-01,13.446436781609192
"NCR, Third District",2015-12-01,22.174871794871795
"NCR, Third District",2016-01-01,12.245072463768116
"NCR, Third District",2016-02-01,30.061739130434784
"NCR, Third District",2016-03-01,17.622857142857146
"NCR, Third District",2016-04-01,16.67
"NCR, Third District",2016-07-01,20.665
"NCR, Third District",2016-08-01,27.370909090909095
"NCR, Third District",2016-09-01,16.54
"NCR, Third District",2016-10-01,21.67875
"NCR, Third District",2016-11-01,14.040000000000001
"NCR, Third District",2016-12-01,17.435000000000002
"NCR, Third District",2017-01-01,6.67
"NCR, Third District",2017-02-01,5.5566666666666675
"NCR, Third District",2017-03-01,8.33
"NCR, Third District",2017-06-01,25.0
"NCR, Third District",2017-07-01,20.603333333333335
"NCR, Third District",2017-08-01,55.455
Negros Occidental,2012-10-01,25.5
Negros Occidental,2012-11-01,24.75
Negros Occidental,2012-12-01,31.6
Negros Occidental,2013-01-01,20.25
Negros Occidental,2013-09-01,28.186666666666667
Negros Occidental,2013-10-01,26.01
Negros Occidental,2013-11-01,24.94
Negros Occidental,2013-12-01,18.802500000000002
Negros Occidental,2014-01-01,21.213333333333335
Negros Occidental,2014-02-01,21.5
Negros Occidental,2014-03-01,21.296666666666667
Negros Occidental,2014-10-01,27.180000000000003
Negros Occidental,2014-11-01,24.94333333333334
Negros Oriental,2013-07-01,25.0
Negros Oriental,2013-08-01,100.0
Negros Oriental,2013-09-01,100.0
Negros Oriental,2013-10-01,100.0
Negros Oriental,2013-11-01,89.0625
Negros Oriental,2014-01-01,39.57
Negros Oriental,2014-02-01,44.22777777777778
Negros Oriental,2014-03-01,35.08
Negros Oriental,2014-07-01,48.02076923076923
Negros Oriental,2014-08-01,61.690588235294115
Negros Oriental,2014-09-01,72.784375
Negros Oriental,2014-10-01,70.78923076923078
Negros Oriental,2014-11-01,59.16888888888889
Negros Oriental,2014-12-01,36.0
Negros Oriental,2015-01-01,65.5
Negros Oriental,2015-02-01,73.5
Negros Oriental,2015-07-01,62.23153846153847
Negros Oriental,2015-08-01,66.65266666666666
Negros Oriental,2015-09-01,68.24
Negros Oriental,2015-10-01,63.105384615384615
Negros Oriental,2015-11-01,48.955000000000005
Negros Oriental,2015-12-01,64.559
Negros Oriental,2016-01-01,45.181250000000006
Negros Oriental,2016-02-01,41.849000000000004
Negros Oriental,2016-03-01,7.93
Negros Oriental,2016-06-01,7.24
Negros Oriental,2016-07-01,8.066666666666666
Nueva Ecija,2013-01-01,10.0
Nueva Ecija,2013-03-01,6.0
Nueva Ecija,2013-06-01,0.0
Nueva Ecija,2013-07-01,1.85
Nueva Ecija,2013-09-01,10.183333333333332
Nueva Ecija,2013-10-01,18.994782608695658
Nueva Ecija,2013-11-01,36.66620689655172
Nueva Ecija,2013-12-01,58.001333333333335
Nueva Ecija,2014-01-01,47.48
Nueva Ecija,2014-02-01,46.50333333333334
Nueva Ecija,2014-03-01,52.746
Nueva Ecija,2014-06-01,4.031000000000001
Nueva Ecija,2014-07-01,19.928148148148146
Nueva Ecija,2014-08-01,26.721857142857132
Nueva Ecija,2014-09-01,19.676440677966106
Nueva Ecija,2014-10-01,13.658813559322029
Nueva Ecija,2014-11-01,12.526739130434779
Nueva Ecija,2014-12-01,8.388
Nueva Ecija,2015-01-01,32.12
Nueva Ecija,2015-02-01,12.444444444444445
Nueva Ecija,2015-03-01,14.8
Nueva Ecija,2015-06-01,10.763243243243243
Nueva Ecija,2015-07-01,37.999315068493146
Nueva Ecija,2015-08-01,39.470468749999995
Nueva Ecija,2015-09-01,34.869855072463764
Nueva Ecija,2015-10-01,30.79934426229508
Nueva Ecija,2015-11-01,29.67320754716981
Nueva Ecija,2015-12-01,28.418888888888887
Nueva Ecija,2016-01-01,29.21763157894737
Nueva Ecija,2016-02-01,25.984081632653066
Nueva Ecija,2016-03-01,26.293437499999996
Nueva Ecija,2016-04-01,50.344
Nueva Ecija,2016-05-01,57.620000000000005
Occidental Mindoro,2014-09-01,47.73
Occidental Mindoro,2014-10-01,38.80500000000001
Occidental Mindoro,2014-11-01,38.47833333333333
Occidental Mindoro,2014-12-01,33.33
Occidental Mindoro,2015-06-01,1.428
Occidental Mindoro,2015-07-01,15.47125
Occidental Mindoro,2015-08-01,29.046249999999997
Occidental Mindoro,2015-09-01,27.557
Occidental Mindoro,2015-10-01,13.684444444444443
Occidental Mindoro,2015-11-01,8.9575
Occidental Mindoro,2015-12-01,12.58
Occidental Mindoro,2016-01-01,5.9025
Occidental Mindoro,2016-02-01,4.87
Occidental Mindoro,2016-03-01,12.605
Oriental Mindoro,2012-11-01,76.31666666666668
Oriental Mindoro,2014-08-01,30.56
Oriental Mindoro,2014-09-01,20.66235294117647
Oriental Mindoro,2014-10-01,26.871
Oriental Mindoro,2014-11-01,18.63315789473684
Oriental Mindoro,2014-12-01,10.41625
Oriental Mindoro,2015-02-01,12.2
Oriental Mindoro,2015-03-01,10.4
Oriental Mindoro,2015-06-01,14.509090909090913
Oriental Mindoro,2015-07-01,31.8759375
Oriental Mindoro,2015-08-01,29.30041666666666
Oriental Mindoro,2015-09-01,31.564333333333327
Oriental Mindoro,2015-10-01,29.333809523809524
Oriental Mindoro,2015-11-01,29.06421052631578
Oriental Mindoro,2015-12-01,25.61875
Oriental Mindoro,2016-01-01,20.916
Oriental Mindoro,2016-02-01,14.355714285714285
Oriental Mindoro,2016-03-01,21.374285714285712
Palawan,2014-09-01,19.05
Palawan,2014-10-01,61.60033333333333
Palawan,2014-11-01,52.70066666666666
Palawan,2014-12-01,40.95
Palawan,2015-01-01,34.034666666666666
Palawan,2015-02-01,34.75
Palawan,2015-03-01,50.0
Palawan,2015-04-01,61.857142857142854
Palawan,2015-05-01,62.5
Palawan,2015-06-01,42.98222222222222
Palawan,2015-07-01,37.527307692307694
Palawan,2015-08-01,18.493529411764705
Palawan,2015-09-01,45.60344827586207
Palawan,2015-10-01,37.3104
Palawan,2015-11-01,28.468518518518522
Palawan,2015-12-01,27.825600000000005
Palawan,2016-01-01,26.55090909090909
Palawan,2016-02-01,12.557142857142855
Palawan,2016-03-01,7.425
Pampanga,2013-01-01,25.0
Pampanga,2013-09-01,38.11
Pampanga,2013-10-01,27.965769230769226
Pampanga,2013-11-01,11.212121212121213
Pampanga,2013-12-01,17.6008
Pampanga,2014-01-01,11.030740740740741
Pampanga,2014-02-01,15.401153846153845
Pampanga,2014-03-01,6.634615384615385
Pampanga,2014-04-01,0.0
Pampanga,2014-05-01,0.0
Pampanga,2014-06-01,7.806
Pampanga,2014-07-01,15.591470588235298
Pampanga,2014-08-01,18.466428571428576
Pampanga,2014-09-01,21.52045454545455
Pampanga,2014-10-01,13.597317073170736
Pampanga,2014-11-01,10.968064516129031
Pampanga,2014-12-01,7.655
Pampanga,2015-01-01,9.096
Pampanga,2015-02-01,15.666666666666666
Pampanga,2015-03-01,11.571428571428571
Pampanga,2015-06-01,9.819444444444445
Pampanga,2015-07-01,17.829230769230772
Pampanga,2015-08-01,24.417692307692302
Pampanga,2015-09-01,20.8952
Pampanga,2015-10-01,10.356363636363637
Pampanga,2015-11-01,13.9925
Pampanga,2015-12-01,17.16125
Pampanga,2016-01-01,20.42222222222222
Pampanga,2016-02-01,25.546
Pampanga,2016-03-01,24.92
Pangasinan,2013-01-01,57.64
Pangasinan,2013-02-01,57.64
Pangasinan,2013-09-01,46.212500000000006
Pangasinan,2013-10-01,33.324999999999996
Pangasinan,2013-11-01,23.50695652173913
Pangasinan,2013-12-01,20.079206349206345
Pangasinan,2014-01-01,21.24947368421052
Pangasinan,2014-02-01,22.25206896551724
Pangasinan,2014-03-01,19.113999999999997
Pangasinan,2014-06-01,17.009333333333334
Pangasinan,2014-07-01,38.50454545454546
Pangasinan,2014-08-01,41.79537634408602
Pangasinan,2014-09-01,39.0817094017094
Pangasinan,2014-10-01,25.681339285714284
Pangasinan,2014-11-01,17.752500000000005
Pangasinan,2014-12-01,13.360638297872342
Pangasinan,2015-01-01,12.244166666666667
Pangasinan,2015-02-01,10.588947368421053
Pangasinan,2015-03-01,12.538461538461538
Pangasinan,2015-04-01,0.0
Pangasinan,2015-05-01,20.0
Pangasinan,2015-06-01,38.74636363636364
Pangasinan,2015-07-01,38.14854838709679
Pangasinan,2015-08-01,41.45778761061948
Pangasinan,2015-09-01,37.524538461538484
Pangasinan,2015-10-01,34.08237623762376
Pangasinan,2015-11-01,30.919139784946243
Pangasinan,2015-12-01,24.204594594594596
Pangasinan,2016-01-01,29.976746987951802
Pangasinan,2016-02-01,23.902037037037037
Pangasinan,2016-03-01,19.96855555555556
Pangasinan,2016-04-01,29.41
Pangasinan,2016-06-01,44.132666666666665
Pangasinan,2016-07-01,39.85057692307693
Pangasinan,2016-08-01,37.96769230769232
Pangasinan,2016-09-01,33.18924731182796
Pangasinan,2016-10-01,31.096049382716057
Pangasinan,2016-11-01,28.613103448275876
Pangasinan,2016-12-01,26.64268292682927
Pangasinan,2017-01-01,29.886923076923075
Pangasinan,2017-02-01,25.055609756097567
Pangasinan,2017-03-01,18.805151515151515
Pangasinan,2017-04-01,43.75
Pangasinan,2017-06-01,34.38
Pangasinan,2017-08-01,18.912
Pangasinan,2017-09-01,24.073333333333334
Quezon,2013-06-01,33.33
Quezon,2013-08-01,40.91
Quezon,2013-09-01,25.072
Quezon,2013-10-01,36.92826086956522
Quezon,2013-11-01,45.9772
Quezon,2013-12-01,43.81489361702128
Quezon,2014-01-01,45.70101449275363
Quezon,2014-02-01,51.33723076923078
Quezon,2014-03-01,53.19791666666668
Quezon,2014-04-01,58.33
Quezon,2014-06-01,40.49714285714286
Quezon,2014-07-01,32.14714285714286
Quezon,2014-08-01,32.8325
Quezon,2014-09-01,39.88337662337661
Quezon,2014-10-01,36.77574999999999
Quezon,2014-11-01,36.547125
Quezon,2014-12-01,32.15285714285714
Quezon,2015-01-01,29.26829268292683
Quezon,2015-02-01,25.619666666666667
Quezon,2015-03-01,48.5
Quezon,2015-06-01,22.105517241379303
Quezon,2015-07-01,30.968834951456305
Quezon,2015-08-01,32.18288888888888
Quezon,2015-09-01,31.502079207920797
Quezon,2015-10-01,31.991600000000016
Quezon,2015-11-01,30.012253521126766
Quezon,2015-12-01,31.1516923076923
Quezon,2016-01-01,35.34833333333333
Quezon,2016-02-01,29.88957446808511
Quezon,2016-03-01,21.989578947368422
Quezon,2016-07-01,22.22
Rizal,2013-01-01,37.5
Rizal,2013-03-01,31.43
Rizal,2013-07-01,5.0
Rizal,2013-09-01,56.25
Rizal,2013-10-01,38.25173913043478
Rizal,2013-11-01,35.468039215686275
Rizal,2013-12-01,34.21885714285714
Rizal,2014-01-01,26.695862068965514
Rizal,2014-02-01,26.194827586206905
Rizal,2014-03-01,25.905
Rizal,2014-06-01,42.31
Rizal,2014-07-01,30.1090909090909
Rizal,2014-08-01,26.289411764705882
Rizal,2014-09-01,24.546111111111113
Rizal,2014-10-01,18.541190476190476
Rizal,2014-11-01,21.02540540540541
Rizal,2014-12-01,18.388181818181817
Rizal,2015-01-01,25.744615384615386
Rizal,2015-02-01,15.625454545454545
Rizal,2015-03-01,14.666666666666666
Rizal,2015-06-01,18.75
Rizal,2015-07-01,15.904237288135592
Rizal,2015-08-01,20.512678571428577
Rizal,2015-09-01,18.520895522388063
Rizal,2015-10-01,18.33661016949153
Rizal,2015-11-01,17.056595744680852
Rizal,2015-12-01,15.209767441860462
Rizal,2016-01-01,18.288780487804875
Rizal,2016-02-01,19.1325
Rizal,2016-03-01,9.965294117647058
Rizal,2016-04-01,11.402
Rizal,2016-05-01,12.542
Rizal,2016-06-01,9.565
Rizal,2016-07-01,20.66333333333333
Romblon,2013-12-01,50.0
Romblon,2014-07-01,65.69999999999999
Romblon,2014-08-01,70.788
Romblon,2014-09-01,53.90916666666667
Romblon,2014-10-01,59.705714285714286
Romblon,2014-11-01,39.55285714285715
Romblon,2014-12-01,72.22333333333334
Romblon,2015-03-01,33.0
Romblon,2015-04-01,0.0
Romblon,2015-05-01,0.0
Romblon,2015-06-01,20.904000000000003
Romblon,2015-07-01,39.82222222222222
Romblon,2015-08-01,45.836875
Romblon,2015-09-01,46.345
Romblon,2015-10-01,34.74461538461538
Romblon,2015-11-01,43.79266666666667
Romblon,2015-12-01,36.18299999999999
Romblon,2016-01-01,44.83727272727273
Romblon,2016-02-01,38.22666666666667
Romblon,2016-03-01,50.1675
Romblon,2016-04-01,59.09
Samar,2014-07-01,56.0
Samar,2014-08-01,21.843333333333334
Samar,2014-09-01,24.762999999999998
Samar,2014-10-01,27.479999999999997
Samar,2014-11-01,17.75
Samar,2014-12-01,21.75
Samar,2015-01-01,5.666666666666667
Samar,2015-02-01,20.0
Samar,2015-06-01,17.855
Samar,2015-07-01,44.40888888888889
Samar,2015-08-01,37.83571428571429
Samar,2015-09-01,37.02444444444445
Samar,2015-10-01,37.8625
Samar,2015-11-01,18.224999999999998
Samar,2015-12-01,14.0
Samar,2016-01-01,0.0
Samar,2016-02-01,20.0
Samar,2016-03-01,10.0
Siquijor,2013-07-01,15.38
Siquijor,2013-12-01,50.0
Siquijor,2014-01-01,39.28666666666667
Siquijor,2014-02-01,34.1075
Siquijor,2014-03-01,50.0
Siquijor,2014-07-01,42.442499999999995
Siquijor,2014-08-01,64.58444444444444
Siquijor,2014-09-01,57.56666666666666
Siquijor,2014-10-01,37.1375
Siquijor,2014-11-01,40.8825
Siquijor,2015-01-01,39.333333333333336
Siquijor,2015-02-01,22.5
Siquijor,2015-03-01,36.5
Siquijor,2015-06-01,58.165000000000006
Siquijor,2015-07-01,90.64555555555555
Siquijor,2015-08-01,76.44000000000001
Siquijor,2015-09-01,80.74111111111111
Siquijor,2015-10-01,90.75714285714287
Siquijor,2015-11-01,81.955
Siquijor,2015-12-01,74.8325
Siquijor,2016-01-01,64.26666666666667
Siquijor,2016-02-01,70.89999999999999
Siquijor,2016-03-01,70.02399999999999
Sorsogon,2013-10-01,22.5
Sorsogon,2013-11-01,12.1
Sorsogon,2013-12-01,21.618333333333336
Sorsogon,2014-01-01,21.582
Sorsogon,2014-02-01,29.17875
Sorsogon,2014-03-01,28.349999999999998
Sorsogon,2014-07-01,3.07
Sorsogon,2014-08-01,10.549999999999999
Sorsogon,2014-09-01,25.025
Sorsogon,2014-10-01,39.508
Sorsogon,2014-11-01,27.802105263157895
Sorsogon,2014-12-01,21.88
Sorsogon,2015-01-01,28.229375
Sorsogon,2015-02-01,26.59956521739131
Sorsogon,2015-03-01,29.656923076923075
Sorsogon,2015-04-01,18.375
Sorsogon,2015-05-01,14.21
Sorsogon,2015-06-01,76.67
Sorsogon,2015-07-01,4.16
Sorsogon,2015-08-01,17.35769230769231
Sorsogon,2015-09-01,11.33222222222222
Sorsogon,2015-10-01,13.856666666666667
Sorsogon,2015-11-01,14.651999999999997
Sorsogon,2015-12-01,12.35
Sorsogon,2016-01-01,9.593636363636364
Sorsogon,2016-02-01,33.09206896551724
Sorsogon,2016-03-01,22.339444444444442
Sorsogon,2016-06-01,67.28666666666668
Sorsogon,2016-07-01,24.782
Sorsogon,2016-08-01,18.015882352941176
Sorsogon,2016-09-01,24.784999999999997
Sorsogon,2016-10-01,11.895
Sorsogon,2016-11-01,24.34478260869565
Sorsogon,2016-12-01,17.13866666666667
Sorsogon,2017-01-01,23.717272727272725
Sorsogon,2017-02-01,25.629
Sorsogon,2017-03-01,17.91
Sorsogon,2017-06-01,19.22714285714286
Sorsogon,2017-07-01,23.55576923076923
Sorsogon,2017-08-01,16.185714285714287
Sorsogon,2017-09-01,20.709999999999997
Sorsogon,2017-10-01,5.862
Sorsogon,2018-01-01,28.525000000000002
Sorsogon,2018-02-01,29.5
Sorsogon,2018-06-01,27.679999999999996
Sorsogon,2018-07-01,18.034444444444446
Sorsogon,2018-08-01,23.37842105263158
Sorsogon,2018-09-01,18.961
Sorsogon,2018-10-01,13.61
Southern Leyte,2013-10-01,25.0
Southern Leyte,2013-11-01,20.09625
Southern Leyte,2013-12-01,19.374444444444446
Southern Leyte,2014-01-01,24.4325
Southern Leyte,2014-02-01,28.662
Southern Leyte,2014-07-01,11.54
Southern Leyte,2014-08-01,5.56
Southern Leyte,2014-09-01,12.114
Southern Leyte,2014-10-01,11.266428571428573
Southern Leyte,2014-11-01,30.264545454545456
Southern Leyte,2014-12-01,35.23
Southern Leyte,2015-01-01,69.4
Southern Leyte,2015-02-01,43.142857142857146
Southern Leyte,2015-03-01,9.0
Southern Leyte,2015-06-01,13.886666666666667
Southern Leyte,2015-07-01,35.687222222222225
Southern Leyte,2015-08-01,33.66692307692308
Southern Leyte,2015-09-01,39.90529411764706
Southern Leyte,2015-10-01,43.4625
Southern Leyte,2015-11-01,27.775000000000002
Southern Leyte,2015-12-01,27.451999999999998
Southern Leyte,2016-01-01,26.281818181818174
Southern Leyte,2016-02-01,28.136666666666667
Southern Leyte,2016-03-01,20.355
Tarlac,2012-09-01,71.0
Tarlac,2014-01-01,20.236666666666668
Tarlac,2014-02-01,19.59888888888889
Tarlac,2014-03-01,0.0
Tarlac,2014-06-01,14.76142857142857
Tarlac,2014-07-01,32.63434782608696
Tarlac,2014-08-01,32.379090909090905
Tarlac,2014-09-01,25.118181818181817
Tarlac,2014-10-01,17.34875
Tarlac,2014-11-01,14.79416666666667
Tarlac,2014-12-01,1.665
Tarlac,2015-01-01,11.372
Tarlac,2015-02-01,10.5
Tarlac,2015-03-01,4.5
Tarlac,2015-06-01,18.064666666666668
Tarlac,2015-07-01,18.486410256410256
Tarlac,2015-08-01,13.544615384615382
Tarlac,2015-09-01,10.787142857142857
Tarlac,2015-10-01,14.644444444444439
Tarlac,2015-11-01,5.512692307692306
Tarlac,2015-12-01,5.612105263157895
Tarlac,2016-01-01,8.632777777777777
Tarlac,2016-02-01,7.867272727272728
Tarlac,2016-03-01,8.988571428571431
Tarlac,2016-04-01,16.67
Tarlac,2016-05-01,17.085
Tarlac,2016-06-01,18.18
Zambales,2013-10-01,23.301666666666666
Zambales,2013-11-01,7.348
Zambales,2013-12-01,9.51142857142857
Zambales,2014-01-01,10.579999999999998
Zambales,2014-02-01,4.566666666666666
Zambales,2014-06-01,0.0
Zambales,2014-07-01,14.561764705882354
Zambales,2014-08-01,25.886470588235294
Zambales,2014-09-01,27.83666666666667
Zambales,2014-10-01,19.400000000000002
Zambales,2014-11-01,12.859166666666667
Zambales,2014-12-01,11.84
Zambales,2015-01-01,6.5
Zambales,2015-02-01,10.0
Zambales,2015-03-01,6.0
Zambales,2015-06-01,16.69
Zambales,2015-07-01,29.98038461538462
Zambales,2015-08-01,34.45952380952381
Zambales,2015-09-01,37.10407407407407
Zambales,2015-10-01,37.85789473684211
Zambales,2015-11-01,34.94538461538461
Zambales,2015-12-01,25.542499999999997
Zambales,2016-01-01,32.29083333333333
Zambales,2016-02-01,36.159285714285716
Zambales,2016-03-01,44.128
Zamboanga Sibugay,2012-07-01,25.0
Zamboanga Sibugay,2013-07-01,50.0
Zamboanga Sibugay,2013-10-01,41.27
Zamboanga Sibugay,2014-01-01,43.648
Zamboanga Sibugay,2014-02-01,49.762499999999996
Zamboanga Sibugay,2014-03-01,38.42
Zamboanga Sibugay,2014-06-01,47.233333333333334
Zamboanga Sibugay,2014-07-01,53.909375000000004
Zamboanga Sibugay,2014-08-01,50.96555555555555
Zamboanga Sibugay,2014-09-01,73.08150000000002
Zamboanga Sibugay,2014-10-01,50.06062500000001
Zamboanga Sibugay,2014-11-01,42.44230769230769
Zamboanga Sibugay,2014-12-01,39.47777777777778
Zamboanga Sibugay,2015-01-01,39.35058823529412
Zamboanga Sibugay,2015-02-01,41.714285714285715
Zamboanga Sibugay,2015-03-01,54.25
Zamboanga Sibugay,2015-06-01,30.0775
Zamboanga Sibugay,2015-07-01,54.561578947368425
Zamboanga Sibugay,2015-08-01,59.18882352941176
Zamboanga Sibugay,2015-09-01,52.05315789473685
Zamboanga Sibugay,2015-10-01,46.87882352941176
Zamboanga Sibugay,2015-11-01,41.193333333333335
Zamboanga Sibugay,2015-12-01,48.959230769230764
Zamboanga Sibugay,2016-01-01,40.56399999999999
Zamboanga Sibugay,2016-02-01,37.405789473684216
Zamboanga Sibugay,2016-03-01,37.579523809523806
Zamboanga Sibugay,2016-04-01,37.795
Zamboanga Sibugay,2016-06-01,36.444
Zamboanga Sibugay,2016-07-01,56.55166666666667
Zamboanga Sibugay,2016-08-01,20.0
Zamboanga del Norte,2013-06-01,50.0
Zamboanga del Norte,2013-09-01,71.43
Zamboanga del Norte,2013-10-01,50.0
Zamboanga del Norte,2013-12-01,64.525
Zamboanga del Norte,2014-01-01,34.38666666666666
Zamboanga del Norte,2014-02-01,36.245000000000005
Zamboanga del Norte,2014-03-01,28.21
Zamboanga del Norte,2014-06-01,56.3425
Zamboanga del Norte,2014-07-01,60.10655172413794
Zamboanga del Norte,2014-08-01,52.71393939393939
Zamboanga del Norte,2014-09-01,40.77525
Zamboanga del Norte,2014-10-01,38.27742857142857
Zamboanga del Norte,2014-11-01,35.803076923076915
Zamboanga del Norte,2014-12-01,25.945333333333334
Zamboanga del Norte,2015-01-01,21.944285714285716
Zamboanga del Norte,2015-02-01,28.428571428571427
Zamboanga del Norte,2015-03-01,19.363333333333333
Zamboanga del Norte,2015-06-01,30.482499999999998
Zamboanga del Norte,2015-07-01,43.0948275862069
Zamboanga del Norte,2015-08-01,37.8474
Zamboanga del Norte,2015-09-01,35.26204081632653
Zamboanga del Norte,2015-10-01,33.06511627906978
Zamboanga del Norte,2015-11-01,31.057941176470596
Zamboanga del Norte,2015-12-01,28.827241379310344
Zamboanga del Norte,2016-01-01,23.38941176470588
Zamboanga del Norte,2016-02-01,20.61526315789473
Zamboanga del Norte,2016-03-01,12.158205128205129
Zamboanga del Norte,2016-06-01,7.145
Zamboanga del Norte,2016-07-01,5.3575
Zamboanga del Norte,2016-08-01,12.915
Zamboanga del Norte,2016-09-01,3.5725
Zamboanga del Sur,2013-09-01,50.0
Zamboanga del Sur,2014-01-01,67.0
Zamboanga del Sur,2014-02-01,40.0
Zamboanga del Sur,2014-06-01,46.99875
Zamboanga del Sur,2014-07-01,65.2889655172414
Zamboanga del Sur,2014-08-01,55.877931034482756
Zamboanga del Sur,2014-09-01,54.04088235294118
Zamboanga del Sur,2014-10-01,56.825
Zamboanga del Sur,2014-11-01,62.768125
Zamboanga del Sur,2014-12-01,61.84400000000001
Zamboanga del Sur,2015-01-01,55.59090909090909
Zamboanga del Sur,2015-02-01,38.85294117647059
Zamboanga del Sur,2015-03-01,34.60631578947368
Zamboanga del Sur,2015-06-01,68.75
Zamboanga del Sur,2015-07-01,44.0388
Zamboanga del Sur,2015-08-01,41.04382352941176
Zamboanga del Sur,2015-09-01,45.60184210526315
Zamboanga del Sur,2015-10-01,43.272352941176464
Zamboanga del Sur,2015-11-01,31.5275
Zamboanga del Sur,2015-12-01,39.166000000000004
Zamboanga del Sur,2016-01-01,34.99333333333333
Zamboanga del Sur,2016-02-01,29.85677419354839
Zamboanga del Sur,2016-03-01,13.978888888888887
Zamboanga del Sur,2016-06-01,19.875
Zamboanga del Sur,2016-07-01,52.379999999999995
Zamboanga del Sur,2016-11-01,22.62
Zamboanga del Sur,2017-01-01,10.715
